Date,Open,High,Low,Close,Adj Close,Volume
2020-03-31,1122.0,1155.0999755859375,1047.050048828125,1139.050048828125,1136.5020751953125,1882578
2020-04-01,1136.0,1139.0,1080.050048828125,1088.8499755859375,1086.414306640625,1017298
2020-04-03,1094.199951171875,1239.449951171875,1088.050048828125,1189.550048828125,1186.8890380859375,2397409
2020-04-07,1236.0,1278.6500244140625,1212.5,1225.949951171875,1223.20751953125,1473088
2020-04-08,1225.9000244140625,1338.4000244140625,1211.0,1263.949951171875,1261.12255859375,2070258
2020-04-09,1266.0,1300.0,1256.6500244140625,1279.8499755859375,1276.987060546875,1156777
2020-04-13,1300.0,1300.0,1229.800048828125,1279.4000244140625,1276.5380859375,1027810
2020-04-15,1295.0,1414.949951171875,1291.5999755859375,1360.550048828125,1357.506591796875,2274130
2020-04-16,1370.75,1440.0,1334.050048828125,1423.449951171875,1420.265625,1281806
2020-04-17,1450.0,1472.0,1360.0,1374.0999755859375,1371.026123046875,1718038
2020-04-20,1385.0,1465.0,1373.0,1450.949951171875,1447.7042236328125,1859711
2020-04-21,1416.0,1433.050048828125,1330.0999755859375,1351.1500244140625,1348.1275634765625,1669510
2020-04-22,1351.25,1368.3499755859375,1311.4000244140625,1348.300048828125,1345.283935546875,1272533
2020-04-23,1372.0,1416.9000244140625,1361.800048828125,1384.050048828125,1380.9539794921875,1301177
2020-04-24,1360.0,1377.5,1341.0999755859375,1359.5,1356.4588623046875,755944
2020-04-27,1370.0999755859375,1423.3499755859375,1370.0999755859375,1418.9000244140625,1415.7259521484375,1179779
2020-04-28,1429.800048828125,1458.199951171875,1417.050048828125,1426.449951171875,1423.2589111328125,1214114
2020-04-29,1420.0,1428.800048828125,1375.0,1417.949951171875,1414.778076171875,1010961
2020-04-30,1441.9000244140625,1441.9000244140625,1387.25,1394.3499755859375,1391.2308349609375,731401
2020-05-04,1394.6500244140625,1427.1500244140625,1355.5,1371.75,1368.6815185546875,1532116
2020-05-05,1399.0,1401.800048828125,1334.449951171875,1347.5999755859375,1344.58544921875,652241
2020-05-06,1350.0,1359.0,1261.75,1305.75,1302.8289794921875,1621448
2020-05-07,1293.949951171875,1335.0,1265.5,1271.1500244140625,1268.3065185546875,935845
2020-05-08,1280.300048828125,1327.5,1276.199951171875,1314.800048828125,1311.85888671875,1250585
2020-05-11,1320.0,1341.75,1282.4000244140625,1304.199951171875,1301.282470703125,717988
2020-05-12,1296.0999755859375,1320.0,1280.949951171875,1301.0999755859375,1298.1893310546875,663107
2020-05-13,1334.0,1334.0,1258.0,1284.550048828125,1281.676513671875,1508002
2020-05-14,1289.300048828125,1310.0,1265.800048828125,1294.4000244140625,1291.5045166015625,907116
2020-05-15,1299.0,1377.0999755859375,1290.1500244140625,1355.300048828125,1352.268310546875,1984090
2020-05-18,1355.0,1364.9000244140625,1256.0,1266.050048828125,1263.218017578125,860662
2020-05-19,1290.0,1302.0,1267.0,1274.25,1271.3995361328125,960164
2020-05-20,1274.9000244140625,1298.949951171875,1270.0999755859375,1288.449951171875,1285.5677490234375,531853
2020-05-21,1292.0,1310.0,1272.199951171875,1280.300048828125,1277.43603515625,608962
2020-05-22,1270.0,1296.0,1252.6500244140625,1280.0,1277.13671875,775343
2020-05-26,1290.0,1338.800048828125,1286.0999755859375,1321.75,1318.793212890625,1145344
2020-05-27,1322.199951171875,1359.5,1318.0,1337.5999755859375,1334.6077880859375,1386447
2020-05-28,1340.0,1354.0,1317.0,1337.050048828125,1334.05908203125,523206
2020-05-29,1323.0,1367.5999755859375,1314.949951171875,1356.949951171875,1353.91455078125,870048
2020-06-01,1372.0,1398.0,1357.550048828125,1373.300048828125,1370.22802734375,868868
2020-06-02,1379.0,1394.8499755859375,1350.5,1360.6500244140625,1357.6063232421875,608623
2020-06-03,1370.0,1407.0,1340.050048828125,1349.800048828125,1346.780517578125,738592
2020-06-04,1355.0,1367.75,1336.0,1364.25,1361.1982421875,762916
2020-06-05,1369.5999755859375,1380.800048828125,1351.699951171875,1359.050048828125,1356.0098876953125,548928
2020-06-08,1368.5999755859375,1408.0,1352.050048828125,1364.050048828125,1360.9986572265625,746452
2020-06-09,1369.949951171875,1392.0,1352.699951171875,1364.550048828125,1361.4976806640625,517243
2020-06-10,1365.0,1378.4000244140625,1332.0,1355.6500244140625,1352.617431640625,710311
2020-06-11,1359.0,1391.0,1339.0,1347.550048828125,1344.5355224609375,677212
2020-06-12,1305.0,1410.0,1302.199951171875,1403.5999755859375,1400.460205078125,1340007
2020-06-15,1394.800048828125,1429.0,1371.0,1410.699951171875,1407.544189453125,1375760
2020-06-16,1440.0,1440.0,1355.300048828125,1372.75,1369.67919921875,1021337
2020-06-17,1375.0,1386.6500244140625,1346.6500244140625,1352.3499755859375,1349.3248291015625,481888
2020-06-18,1354.949951171875,1368.5,1336.199951171875,1347.449951171875,1344.435791015625,591592
2020-06-19,1357.0,1384.0,1350.1500244140625,1370.699951171875,1367.6337890625,894818
2020-06-22,1380.0,1408.75,1371.6500244140625,1398.300048828125,1395.172119140625,758430
2020-06-23,1408.0,1422.0,1394.4000244140625,1416.0999755859375,1412.93212890625,630401
2020-06-24,1424.0,1440.0,1401.0,1411.800048828125,1408.6419677734375,681132
2020-06-25,1411.800048828125,1444.0,1405.5,1437.5,1434.2843017578125,872300
2020-06-26,1453.0,1480.0,1376.300048828125,1388.1500244140625,1385.0447998046875,3862478
2020-06-29,1381.0,1405.550048828125,1359.25,1365.050048828125,1361.9964599609375,911358
2020-06-30,1377.0,1384.449951171875,1344.0,1349.8499755859375,1346.8304443359375,759369
2020-07-01,1350.0,1353.550048828125,1311.0,1319.6500244140625,1316.697998046875,1066663
2020-07-02,1330.0,1367.9000244140625,1326.25,1362.550048828125,1359.5020751953125,1095777
2020-07-03,1372.0,1401.0,1366.0,1379.800048828125,1376.71337890625,1034372
2020-07-06,1384.800048828125,1412.8499755859375,1381.5999755859375,1410.050048828125,1406.895751953125,684284
2020-07-07,1408.0,1426.0,1395.0,1419.25,1416.0750732421875,750569
2020-07-08,1427.0,1431.0,1387.199951171875,1393.8499755859375,1390.73193359375,931697
2020-07-09,1405.0,1418.0,1390.3499755859375,1404.0,1400.859375,534658
2020-07-10,1400.0,1439.199951171875,1396.75,1402.449951171875,1399.3126220703125,722285
2020-07-13,1414.949951171875,1442.9000244140625,1406.550048828125,1431.449951171875,1428.247802734375,769099
2020-07-14,1425.949951171875,1455.0,1418.5999755859375,1441.75,1438.5247802734375,846728
2020-07-15,1450.0999755859375,1469.8499755859375,1440.0999755859375,1465.25,1461.9722900390625,821199
2020-07-16,1469.949951171875,1491.949951171875,1427.550048828125,1436.5999755859375,1433.3863525390625,1040680
2020-07-17,1436.699951171875,1507.0,1436.699951171875,1499.199951171875,1495.8463134765625,1195304
2020-07-20,1507.800048828125,1517.6500244140625,1465.25,1485.0999755859375,1481.77783203125,1032717
2020-07-21,1500.9000244140625,1520.0,1495.0,1500.0999755859375,1496.744384765625,731642
2020-07-22,1500.0,1507.050048828125,1468.25,1481.1500244140625,1477.836669921875,477423
2020-07-23,1485.0,1535.0,1478.4000244140625,1531.300048828125,1527.8746337890625,1015614
2020-07-24,1536.949951171875,1549.3499755859375,1496.050048828125,1512.050048828125,1508.6676025390625,1481040
2020-07-27,1519.0,1531.6500244140625,1492.050048828125,1508.3499755859375,1504.975830078125,442729
2020-07-28,1518.4000244140625,1609.300048828125,1511.0,1599.199951171875,1595.62255859375,1886396
2020-07-29,1599.199951171875,1649.4000244140625,1581.0,1641.300048828125,1637.62841796875,1522653
2020-07-30,1637.5,1728.0,1631.1500244140625,1716.1500244140625,1712.3109130859375,2000500
2020-07-31,1717.050048828125,1717.050048828125,1643.5,1674.5999755859375,1670.8538818359375,885944
2020-08-03,1670.0,1703.1500244140625,1567.0999755859375,1574.3499755859375,1570.8282470703125,2067390
2020-08-04,1570.0,1667.050048828125,1568.050048828125,1653.949951171875,1650.2501220703125,2098343
2020-08-05,1666.9000244140625,1715.0,1658.0,1676.25,1672.500244140625,1857434
2020-08-06,1688.5,1740.0,1654.199951171875,1693.449951171875,1689.6617431640625,1406163
2020-08-07,1700.550048828125,1753.0,1700.550048828125,1743.199951171875,1739.3004150390625,1570379
2020-08-10,1758.949951171875,1798.0,1754.0,1785.1500244140625,1781.15673828125,1082244
2020-08-11,1790.0,1797.949951171875,1738.5,1750.75,1746.8336181640625,697840
2020-08-12,1750.75,1753.6500244140625,1703.0999755859375,1707.0,1703.181396484375,804252
2020-08-13,1725.0,1777.9000244140625,1711.5,1725.0999755859375,1721.240966796875,1005174
2020-08-14,1735.0,1750.0,1687.5,1707.3499755859375,1703.5306396484375,765898
2020-08-17,1715.0,1727.25,1686.0,1704.4000244140625,1700.5872802734375,479355
2020-08-18,1704.4000244140625,1716.800048828125,1678.800048828125,1697.1500244140625,1693.353515625,639935
2020-08-19,1710.0,1718.25,1682.0,1685.0,1681.230712890625,606462
2020-08-20,1679.0,1704.0,1672.0,1693.199951171875,1689.4122314453125,455458
2020-08-21,1715.0,1749.0,1665.6500244140625,1677.5,1673.74755859375,1091774
2020-08-24,1695.5,1700.0,1675.4000244140625,1690.550048828125,1686.768310546875,525574
2020-08-25,1691.0,1716.5,1658.6500244140625,1664.449951171875,1660.7266845703125,682054
2020-08-26,1664.449951171875,1664.449951171875,1635.199951171875,1651.199951171875,1647.5062255859375,748724
2020-08-27,1656.0,1679.949951171875,1638.199951171875,1650.0,1646.3089599609375,476278
2020-08-28,1653.800048828125,1675.9000244140625,1647.550048828125,1661.949951171875,1658.232177734375,548801
2020-08-31,1670.0,1676.949951171875,1622.0,1634.550048828125,1630.8935546875,626908
2020-09-01,1635.0,1695.0,1626.0999755859375,1670.8499755859375,1667.1123046875,1106516
2020-09-02,1687.699951171875,1708.4000244140625,1670.0,1698.6500244140625,1694.8502197265625,1098000
2020-09-03,1703.1500244140625,1717.0,1688.5,1698.949951171875,1695.1494140625,588865
2020-09-04,1685.0,1689.75,1643.0,1649.9000244140625,1646.209228515625,456702
2020-09-07,1654.0,1667.9000244140625,1620.4000244140625,1649.25,1645.5606689453125,443358
2020-09-08,1659.949951171875,1685.9000244140625,1630.8499755859375,1651.6500244140625,1647.955322265625,710352
2020-09-09,1636.0,1688.1500244140625,1600.800048828125,1606.449951171875,1602.8563232421875,1000765
2020-09-10,1600.0,1615.0,1585.050048828125,1608.9000244140625,1605.3009033203125,936677
2020-09-11,1614.0,1648.6500244140625,1595.050048828125,1611.800048828125,1608.194580078125,867578
2020-09-14,1637.9000244140625,1653.199951171875,1590.1500244140625,1623.699951171875,1620.0677490234375,1094575
2020-09-15,1601.050048828125,1698.550048828125,1601.050048828125,1672.8499755859375,1669.10791015625,2802668
2020-09-16,1692.949951171875,1738.4000244140625,1678.050048828125,1688.9000244140625,1685.1220703125,2077987
2020-09-17,1695.25,1787.0,1683.4000244140625,1777.0999755859375,1776.0164794921875,2006191
2020-09-18,1777.0999755859375,1871.949951171875,1774.050048828125,1828.449951171875,1827.335205078125,3235148
2020-09-21,1824.050048828125,1900.0,1810.949951171875,1831.550048828125,1830.433349609375,2220744
2020-09-22,1842.949951171875,1842.949951171875,1763.0,1789.1500244140625,1788.0592041015625,1384803
2020-09-23,1792.0,1834.8499755859375,1760.1500244140625,1817.800048828125,1816.6917724609375,1421474
2020-09-24,1824.0,1974.0,1795.199951171875,1947.6500244140625,1946.4625244140625,5742817
2020-09-25,1967.1500244140625,2047.0,1920.5999755859375,2027.6500244140625,2026.413818359375,3665739
2020-09-28,2035.0,2097.0,1999.0999755859375,2059.89990234375,2058.64404296875,2422864
2020-09-29,2059.89990234375,2114.949951171875,2055.050048828125,2085.199951171875,2083.9287109375,2160713
2020-09-30,2104.0,2168.0,2086.10009765625,2148.050048828125,2146.740478515625,2025626
2020-10-01,2151.0,2158.949951171875,2076.5,2089.75,2088.475830078125,1224430
2020-10-05,2095.0,2157.0,2068.10009765625,2126.75,2125.453369140625,1594662
2020-10-06,2142.5,2155.85009765625,2103.800048828125,2125.800048828125,2124.50390625,903168
2020-10-07,2119.699951171875,2188.39990234375,2097.0,2173.10009765625,2171.775146484375,1470503
2020-10-08,2190.0,2256.89990234375,2187.85009765625,2248.64990234375,2247.27880859375,1899346
2020-10-09,2244.89990234375,2314.0,2236.35009765625,2277.10009765625,2275.711669921875,2181213
2020-10-12,2231.0,2333.0,2231.0,2273.64990234375,2272.263671875,2053057
2020-10-13,2282.25,2292.5,2246.199951171875,2254.449951171875,2253.075439453125,939023
2020-10-14,2265.0,2273.949951171875,2210.199951171875,2227.699951171875,2226.341796875,1405987
2020-10-15,2244.0,2290.0,2175.0,2182.60009765625,2181.269287109375,2782519
2020-10-16,2210.0,2219.0,2175.0,2210.550048828125,2209.202392578125,1036072
2020-10-19,2224.300048828125,2241.0,2186.050048828125,2212.10009765625,2210.75146484375,760641
2020-10-20,2214.800048828125,2225.0,2176.10009765625,2212.25,2210.901123046875,869774
2020-10-21,2225.0,2231.449951171875,2135.699951171875,2149.5,2148.189453125,1473524
2020-10-22,2149.5,2170.75,2092.550048828125,2101.699951171875,2100.41845703125,1391948
2020-10-23,2098.199951171875,2107.050048828125,2052.60009765625,2075.0,2073.73486328125,1124706
2020-10-26,2079.0,2111.0,2024.1500244140625,2052.300048828125,2051.048828125,1236009
2020-10-27,2079.449951171875,2147.0,2034.5999755859375,2118.64990234375,2117.358154296875,1429726
2020-10-28,2107.85009765625,2132.050048828125,2066.0,2079.300048828125,2078.0322265625,958986
2020-10-29,2077.89990234375,2100.0,2061.0,2085.85009765625,2084.578369140625,606805
2020-10-30,2087.949951171875,2144.75,2077.949951171875,2119.449951171875,2118.15771484375,1071769
2020-11-02,2138.10009765625,2148.75,2065.0,2069.300048828125,2068.038330078125,637352
2020-11-03,2085.0,2159.800048828125,2079.89990234375,2111.35009765625,2110.062744140625,1528660
2020-11-04,2113.0,2148.0,2088.0,2103.60009765625,2102.317626953125,725363
2020-11-05,2132.050048828125,2139.550048828125,2104.5,2122.60009765625,2121.305908203125,466474
2020-11-06,2128.0,2168.449951171875,2062.550048828125,2085.89990234375,2084.628173828125,1290149
2020-11-09,2099.800048828125,2109.5,2029.1500244140625,2084.39990234375,2083.129150390625,1534921
2020-11-10,2090.0,2090.0,1986.0,2033.4000244140625,2032.1602783203125,2804380
2020-11-11,2063.0,2208.75,2050.0,2195.35009765625,2194.01171875,3735087
2020-11-12,2155.0,2205.199951171875,2094.0,2110.449951171875,2109.163330078125,2435538
2020-11-13,2121.050048828125,2314.0,2111.5,2265.800048828125,2264.418701171875,4605948
2020-11-14,2275.0,2323.5,2270.050048828125,2284.64990234375,2283.257080078125,325596
2020-11-17,2284.0,2341.60009765625,2266.050048828125,2307.35009765625,2305.943359375,1832334
2020-11-18,2291.14990234375,2328.60009765625,2282.300048828125,2288.699951171875,2287.304443359375,1036844
2020-11-19,2288.699951171875,2415.0,2277.0,2299.050048828125,2297.6484375,2584654
2020-11-20,2335.0,2398.64990234375,2324.699951171875,2349.60009765625,2348.16748046875,2144949
2020-11-23,2374.0,2402.85009765625,2328.5,2375.35009765625,2373.90185546875,1693126
2020-11-24,2382.64990234375,2423.39990234375,2296.85009765625,2313.35009765625,2311.939697265625,2018323
2020-11-25,2335.5,2355.0,2236.35009765625,2241.5,2240.13330078125,1501778
2020-11-26,2256.449951171875,2318.0,2244.0,2304.35009765625,2302.945068359375,1207176
2020-11-27,2314.949951171875,2375.0,2298.0,2347.89990234375,2346.468505859375,8998610
2020-12-01,2384.0,2508.85009765625,2349.050048828125,2463.0,2461.498291015625,2001392
2020-12-02,2474.699951171875,2485.050048828125,2375.449951171875,2411.550048828125,2410.079833984375,1611325
2020-12-03,2501.0,2501.050048828125,2371.89990234375,2389.89990234375,2388.44287109375,1745381
2020-12-04,2400.0,2445.0,2400.0,2434.64990234375,2433.16552734375,1219317
2020-12-07,2434.64990234375,2468.550048828125,2418.050048828125,2432.699951171875,2431.216796875,778998
2020-12-08,2466.0,2505.0,2415.75,2450.449951171875,2448.955810546875,1412683
2020-12-09,2505.14990234375,2520.0,2433.0,2442.699951171875,2441.210693359375,1650915
2020-12-10,2454.949951171875,2454.949951171875,2370.0,2393.050048828125,2391.591064453125,1121002
2020-12-11,2403.60009765625,2413.0,2345.0,2359.89990234375,2358.461181640625,1654915
2020-12-14,2375.800048828125,2390.35009765625,2347.0,2356.800048828125,2355.363037109375,800654
2020-12-15,2361.0,2392.60009765625,2335.0,2355.199951171875,2353.763916015625,1060707
2020-12-16,2369.0,2411.25,2360.0,2389.699951171875,2388.242919921875,948217
2020-12-17,2395.0,2423.0,2380.25,2404.5,2403.033935546875,1184865
2020-12-18,2405.0,2428.0,2367.14990234375,2387.75,2386.294189453125,1065060
2020-12-21,2385.0,2434.0,2304.699951171875,2335.449951171875,2334.026123046875,1241568
2020-12-22,2340.0,2425.0,2251.0,2408.35009765625,2406.8818359375,1249868
2020-12-23,2390.0,2460.89990234375,2390.0,2433.800048828125,2432.316162109375,1093766
2020-12-24,2435.0,2452.85009765625,2405.300048828125,2413.050048828125,2411.578857421875,543157
2020-12-28,2425.5,2429.449951171875,2375.5,2388.800048828125,2387.343505859375,784636
2020-12-29,2403.0,2415.60009765625,2371.0,2376.5,2375.051025390625,585199
2020-12-30,2382.85009765625,2404.0,2351.199951171875,2396.35009765625,2394.88916015625,569168
2020-12-31,2390.10009765625,2428.0,2385.0,2412.800048828125,2411.328857421875,855723
2021-01-01,2405.5,2430.0,2395.0,2414.85009765625,2413.377685546875,423934
2021-01-04,2418.10009765625,2429.0,2398.25,2409.25,2407.781005859375,527018
2021-01-05,2405.0,2515.85009765625,2385.800048828125,2509.449951171875,2507.919921875,1720467
2021-01-06,2522.0,2538.85009765625,2481.0,2502.14990234375,2500.624267578125,1108589
2021-01-07,2502.14990234375,2564.0,2500.0,2508.550048828125,2507.0205078125,1014690
2021-01-08,2533.89990234375,2579.0,2515.699951171875,2553.5,2551.943115234375,862326
2021-01-11,2564.75,2591.85009765625,2524.5,2550.550048828125,2548.994873046875,422296
2021-01-12,2559.0,2585.0,2508.199951171875,2517.25,2515.71533203125,500012
2021-01-13,2528.0,2537.75,2437.75,2479.199951171875,2477.6884765625,662618
2021-01-14,2481.89990234375,2528.89990234375,2475.0,2512.0,2510.468505859375,603193
2021-01-15,2520.0,2613.699951171875,2510.10009765625,2592.35009765625,2590.76953125,1941813
2021-01-18,2599.5,2630.85009765625,2547.050048828125,2609.25,2607.6591796875,1572820
2021-01-19,2618.5,2659.0,2580.0,2645.5,2643.886962890625,1202289
2021-01-20,2645.25,2682.85009765625,2643.25,2675.800048828125,2674.168701171875,1064146
2021-01-21,2675.0,2685.0,2574.39990234375,2585.050048828125,2583.473876953125,994932
2021-01-22,2590.050048828125,2652.0,2567.10009765625,2597.89990234375,2596.31591796875,1194708
2021-01-25,2610.85009765625,2708.0,2610.85009765625,2686.89990234375,2685.26171875,1764152
2021-01-27,2698.0,2749.64990234375,2587.25,2600.39990234375,2598.814453125,1665899
2021-01-28,2594.0,2699.5,2580.550048828125,2622.39990234375,2620.801025390625,1410605
2021-01-29,2622.60009765625,2676.5,2551.0,2561.25,2559.6884765625,921579
2021-02-01,2590.0,2676.550048828125,2528.10009765625,2663.5,2661.8759765625,879244
2021-02-02,2679.5,2745.0,2678.0,2705.14990234375,2703.50048828125,607131
2021-02-03,2714.89990234375,2808.14990234375,2704.0,2720.699951171875,2719.041259765625,1286454
2021-02-04,2730.0,2747.89990234375,2686.0,2731.64990234375,2729.984375,455213
2021-02-05,2740.0,2783.0,2687.64990234375,2738.60009765625,2736.930419921875,941316
2021-02-08,2741.0,2780.0,2725.0,2730.25,2728.58544921875,564043
2021-02-09,2746.5,2836.60009765625,2738.10009765625,2789.300048828125,2787.599365234375,1052950
2021-02-10,2813.85009765625,2828.0,2745.64990234375,2756.5,2754.8193359375,745906
2021-02-11,2760.0,2779.5,2730.0,2756.5,2754.8193359375,581642
2021-02-12,2768.0,2790.0,2726.10009765625,2748.10009765625,2746.424560546875,693562
2021-02-15,2777.0,3127.0,2760.449951171875,3090.64990234375,3088.765625,4446974
2021-02-16,3089.0,3253.550048828125,3047.0,3202.75,3200.79736328125,4381584
2021-02-17,3177.0,3284.0,3177.0,3235.0,3233.027587890625,2081001
2021-02-18,3225.5,3237.800048828125,3094.0,3106.75,3104.855712890625,1477343
2021-02-19,3090.10009765625,3109.25,2896.0,2919.949951171875,2918.169677734375,2037556
2021-02-22,2918.449951171875,2967.89990234375,2866.89990234375,2929.550048828125,2927.763916015625,1246303
2021-02-23,2945.199951171875,3052.5,2937.5,2996.75,2994.9228515625,1465930
2021-02-24,3015.0,3120.0,3000.050048828125,3059.64990234375,3057.784423828125,1088420
2021-02-25,3101.0,3139.949951171875,3057.89990234375,3091.35009765625,3089.46533203125,819639
2021-02-26,3070.0,3173.949951171875,3020.64990234375,3058.64990234375,3056.78515625,2103433
2021-03-01,3039.050048828125,3098.0,3007.550048828125,3081.14990234375,3079.271240234375,678218
2021-03-02,3105.5,3152.0,3067.39990234375,3087.300048828125,3085.417724609375,944553
2021-03-03,3115.10009765625,3119.5,3049.39990234375,3057.0,3055.13623046875,536623
2021-03-04,3058.0,3081.300048828125,3017.0,3042.10009765625,3040.245361328125,687383
2021-03-05,3000.0,3017.75,2870.0,2879.5,2877.744384765625,1486110
2021-03-08,2901.0,2935.85009765625,2846.75,2866.60009765625,2864.852294921875,952087
2021-03-09,2870.5,2926.949951171875,2826.699951171875,2886.10009765625,2884.340576171875,883183
2021-03-10,2910.0,2924.949951171875,2880.75,2904.10009765625,2902.32958984375,432551
2021-03-12,2931.10009765625,3031.0,2927.5,2976.35009765625,2974.535400390625,1512021
2021-03-15,2998.0,3025.0,2915.0,2996.60009765625,2994.773193359375,918701
2021-03-16,3002.0,3080.0,2990.800048828125,3073.25,3071.376220703125,1081398
2021-03-17,3080.0,3082.300048828125,2970.0,2997.39990234375,2995.572509765625,740599
2021-03-18,3026.0,3065.0,2922.0,2958.699951171875,2956.89599609375,789785
